Line,RECS,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,mereni
700,5570,82,268,49.168732,15.890722,607.90,29804,2007.95
700,5571,80,268,49.168720,15.890311,609.30,29805,1758.57
700,5572,79,268,49.168710,15.889901,610.00,29806,1598.19
700,5573,80,268,49.168697,15.889502,610.10,29807,1766.60
700,5574,81,268,49.168685,15.889092,611.00,29808,1665.36
700,5575,80,268,49.168670,15.888682,612.30,29809,1816.31
700,5576,80,268,49.168658,15.888271,613.50,29810,1644.66
700,5577,81,268,49.168653,15.887871,615.10,29811,1541.15
700,5578,83,268,49.168648,15.887476,617.30,29812,1494.92
700,5579,84,268,49.168645,15.887086,619.80,29813,1390.39
700,5580,84,269,49.168642,15.886704,622.70,29814,1372.89
700,5581,84,270,49.168640,15.886329,625.50,29815,1425.38
700,5582,83,270,49.168642,15.885966,629.20,29816,1409.46
700,5583,83,270,49.168647,15.885607,633.20,29817,1337.81
700,5584,83,271,49.168653,15.885250,636.60,29818,1387.08
700,5585,81,271,49.168658,15.884891,639.70,29819,1454.79
700,5586,82,272,49.168663,15.884536,640.70,29820,1517.76
700,5587,80,272,49.168668,15.884181,641.50,29821,1415.19
700,5588,78,272,49.168675,15.883824,641.60,29822,1467.94
700,5589,78,272,49.168677,15.883464,641.30,29823,1394.17
700,5590,79,272,49.168677,15.883102,641.60,29824,1375.60
700,5591,80,271,49.168672,15.882737,642.70,29825,1433.20
700,5592,81,271,49.168668,15.882366,643.50,29826,1378.55
700,5593,82,271,49.168668,15.882001,644.20,29827,1211.61
700,5594,83,270,49.168672,15.881640,644.70,29828,1360.84
700,5595,86,270,49.168677,15.881282,645.40,29829,1281.20
700,5596,89,271,49.168677,15.880924,647.00,29830,1309.32
700,5597,89,271,49.168678,15.880567,648.50,29831,1317.39
700,5598,89,271,49.168683,15.880211,650.10,29832,1286.21
700,5599,88,272,49.168687,15.879852,652.20,29833,1285.15
700,5600,85,271,49.168687,15.879492,654.80,29834,1187.05
700,5601,81,271,49.168683,15.879131,656.50,29835,1092.22
700,5602,81,271,49.168680,15.878771,657.40,29836,1208.71
700,5603,79,271,49.168678,15.878409,658.20,29837,1162.42
700,5604,79,270,49.168675,15.878049,658.70,29838,1084.30
700,5605,80,270,49.168667,15.877681,659.50,29839,1162.12
700,5606,81,270,49.168650,15.877320,660.00,29840,1171.67
700,5607,82,269,49.168632,15.876962,660.70,29841,1235.21
700,5608,87,268,49.168608,15.876601,661.50,29842,1230.41
700,5609,90,267,49.168582,15.876237,662.80,29843,1271.36
700,5610,91,266,49.168558,15.875869,664.10,29844,1320.58
700,5611,91,266,49.168528,15.875504,664.60,29845,1443.59
700,5612,92,265,49.168500,15.875131,664.90,29846,1430.92
700,5613,92,264,49.168472,15.874764,665.20,29847,1448.15
700,5614,92,264,49.168448,15.874392,665.40,29848,1357.75
700,5615,92,264,49.168433,15.874017,665.50,29849,1478.60
700,5616,94,265,49.168427,15.873642,665.40,29850,1508.94
700,5617,95,266,49.168423,15.873266,665.30,29851,1472.75
700,5618,95,267,49.168416,15.872891,665.20,29852,1514.99
700,5619,95,268,49.168425,15.872507,666.10,29853,1372.84
700,5620,95,270,49.168432,15.872131,665.90,29854,1432.62
700,5621,96,270,49.168440,15.871752,665.20,29855,1432.07
700,5622,96,271,49.168452,15.871374,664.20,29856,1370.96
700,5623,96,272,49.168468,15.870999,663.90,29857,1280.64
700,5624,96,273,49.168487,15.870626,664.50,29858,1350.30
700,5625,95,274,49.168507,15.870252,666.00,29859,1299.06
700,5626,95,274,49.168530,15.869879,667.60,29860,1360.09
700,5627,94,275,49.168552,15.869502,668.70,29861,1328.86
700,5628,94,276,49.168571,15.869124,669.20,29862,1177.11
700,5629,95,276,49.168598,15.868747,669.30,29863,1324.81
700,5630,95,276,49.168628,15.868371,669.60,29864,1330.71
700,5631,97,277,49.168657,15.867994,670.10,29865,1316.89
700,5632,98,277,49.168685,15.867609,670.90,29866,1354.55
700,5633,97,277,49.168713,15.867227,671.70,29867,1302.98
700,5634,99,277,49.168742,15.866841,672.60,29868,1294.99
700,5635,101,277,49.168770,15.866459,673.20,29869,1292.76
700,5636,101,277,49.168796,15.866071,673.90,29870,1290.36
700,5637,102,277,49.168822,15.865681,674.50,29871,1366.18
700,5638,104,277,49.168847,15.865291,674.60,29872,1310.15
700,5639,105,277,49.168875,15.864906,674.90,29873,1285.19
700,5640,104,277,49.168905,15.864524,675.20,29874,1392.49
700,5641,106,277,49.168940,15.864151,674.80,29875,1283.73
700,5642,106,277,49.168972,15.863781,675.70,29876,1310.85
700,5643,106,277,49.169008,15.863424,676.00,29877,1368.35
700,5644,108,278,49.169043,15.863081,676.20,29878,1500.47
700,5645,109,279,49.169077,15.862749,676.70,29879,1426.26
700,5646,110,279,49.169073,15.862354,685.20,29880,1581.56
700,5647,111,278,49.169086,15.861987,689.30,29881,1509.64
700,5648,116,276,49.169100,15.861621,692.30,29882,1636.66
700,5649,118,275,49.169112,15.861257,694.90,29883,1720.28
700,5650,121,274,49.169122,15.860891,697.20,29884,1701.75
700,5651,123,273,49.169131,15.860525,699.50,29885,1656.96
700,5652,128,273,49.169143,15.860162,701.60,29886,1734.49
690,5653,131,273,49.169153,15.859796,703.80,29887,1822.54
690,5654,133,273,49.169162,15.859429,705.80,29888,1862.92
690,5655,134,273,49.169172,15.859061,707.30,29889,1771.34
690,5656,138,273,49.169180,15.858690,709.00,29890,1913.45
690,5657,140,273,49.169190,15.858319,710.70,29891,1894.20
690,5658,143,273,49.169202,15.857951,712.10,29892,2077.43
690,5659,143,273,49.169213,15.857576,713.90,29893,2082.26
690,5660,145,273,49.169227,15.857192,715.70,29894,2015.84
690,5661,147,273,49.169241,15.856812,716.80,29895,2002.47
690,5662,149,274,49.169258,15.856427,717.80,29896,2050.28
690,5663,151,274,49.169275,15.856036,719.00,29897,2070.96
690,5664,153,274,49.169293,15.855640,720.50,29898,2068.47
690,5665,156,274,49.169310,15.855246,721.90,29899,1913.89
690,5666,159,275,49.169325,15.854845,723.40,29900,1915.67
690,5667,159,275,49.169337,15.854442,724.90,29901,2113.50
690,5668,160,274,49.169337,15.854041,726.30,29902,2075.11
690,5669,163,274,49.169322,15.853644,727.40,29903,2008.25
690,5670,168,272,49.169285,15.853259,728.20,29904,1974.66
690,5671,174,270,49.169223,15.852891,729.20,29905,2071.27
690,5672,177,266,49.169137,15.852544,729.80,29906,2020.95
690,5673,177,266,49.169027,15.852222,730.40,29907,2183.40
690,5674,193,256,49.168882,15.851917,732.60,29908,2272.22
690,5675,201,249,49.168715,15.851649,733.90,29909,2352.38
690,5676,204,242,49.168530,15.851420,734.40,29910,2541.14
690,5677,204,242,49.168328,15.851226,734.90,29911,2507.29
690,5678,207,227,49.168113,15.851064,735.30,29912,2698.20
690,5679,204,220,49.167887,15.850939,735.10,29913,2651.68
690,5680,203,213,49.167651,15.850857,734.50,29914,2558.95
690,5681,203,213,49.167412,15.850812,733.90,29915,2581.82
690,5682,201,200,49.167167,15.850807,733.00,29916,2648.20
690,5683,199,194,49.166925,15.850842,731.70,29917,2557.31
690,5684,199,188,49.166687,15.850919,729.90,29918,2739.14
690,5685,199,188,49.166457,15.851041,727.80,29919,2417.60
690,5686,198,175,49.166238,15.851209,725.90,29920,2590.38
690,5687,197,168,49.166037,15.851420,724.10,29921,2531.19
690,5688,194,161,49.165855,15.851672,722.60,29922,2288.34
690,5689,188,154,49.165697,15.851959,721.40,29923,2308.53
690,5690,183,146,49.165560,15.852277,720.80,29924,2091.79
690,5691,176,139,49.165455,15.852595,719.90,29925,2104.24
690,5692,169,132,49.165362,15.852967,721.30,29926,1969.87
690,5693,162,125,49.165292,15.853337,721.50,29927,1850.01
690,5694,156,118,49.165245,15.853719,721.30,29928,1894.60
690,5695,153,112,49.165223,15.854107,720.80,29929,1761.63
690,5696,148,107,49.165235,15.854499,720.40,29930,1631.21
690,5697,143,101,49.165277,15.854890,720.20,29931,1616.77
690,5698,139,95,49.165358,15.855276,719.90,29932,1613.95
690,5699,137,88,49.165450,15.855644,716.90,29933,1752.31
690,5700,133,81,49.165578,15.855997,715.00,29934,1654.29
690,5701,129,74,49.165735,15.856336,713.10,29935,1476.23
690,5702,124,68,49.165917,15.856657,712.00,29936,1479.29
690,5703,119,62,49.166113,15.856966,711.20,29937,1577.95
690,5704,118,56,49.166327,15.857261,710.50,29938,1488.61
690,5705,116,51,49.166550,15.857549,710.50,29939,1566.69
690,5706,113,47,49.166780,15.857837,710.50,29940,1477.21
690,5707,109,44,49.167015,15.858122,710.50,29941,1478.49
690,5708,106,42,49.167251,15.858410,710.50,29942,1482.12
690,5709,100,40,49.167478,15.858707,708.40,29943,1308.39
690,5710,95,40,49.167657,15.859014,703.30,29944,1373.82
690,5711,93,42,49.167838,15.859341,700.30,29945,1450.75
690,5712,95,43,49.168005,15.859684,697.30,29946,1424.33
690,5713,96,47,49.168157,15.860046,694.60,29947,1517.37
690,5714,100,50,49.168287,15.860426,692.10,29948,1548.91
690,5715,105,55,49.168398,15.860821,689.90,29949,1525.83
690,5716,107,58,49.168492,15.861225,687.60,29950,1541.79
690,5717,107,63,49.168567,15.861639,685.40,29951,1507.38
690,5718,110,67,49.168622,15.862062,684.00,29952,1528.58
690,5719,111,71,49.168660,15.862492,682.20,29953,1599.12
690,5720,111,75,49.168675,15.862926,680.10,29954,1539.66
690,5721,110,79,49.168670,15.863362,677.80,29955,1396.69
690,5722,110,83,49.168650,15.863801,675.80,29956,1485.63
690,5723,109,87,49.168615,15.864242,673.90,29957,1430.01
690,5724,107,91,49.168577,15.864687,671.70,29958,1386.17
690,5725,106,94,49.168528,15.865137,671.00,29959,1375.47
690,5726,105,97,49.168477,15.865586,669.60,29960,1345.97
690,5727,103,99,49.168418,15.866047,669.80,29961,1363.20
690,5728,100,100,49.168362,15.866514,669.30,29962,1337.65
690,5729,99,100,49.168298,15.866984,669.30,29963,1361.61
690,5730,99,101,49.168233,15.867457,669.00,29964,1380.76
690,5731,98,102,49.168162,15.867932,668.60,29965,1349.37
690,5732,97,102,49.168093,15.868412,668.40,29966,1297.52
690,5733,96,103,49.168030,15.868896,668.40,29967,1229.30
690,5734,95,103,49.167960,15.869377,669.50,29968,1278.51
690,5735,94,103,49.167907,15.869859,669.40,29969,1279.36
690,5736,93,102,49.167856,15.870341,669.80,29970,1278.63
690,5737,91,102,49.167817,15.870824,669.90,29971,1304.26
690,5738,90,101,49.167786,15.871302,669.70,29972,1278.66
690,5739,90,100,49.167763,15.871782,669.60,29973,1258.60
690,5740,89,98,49.167753,15.872267,668.60,29974,1329.36
690,5741,90,96,49.167727,15.872742,669.40,29975,1360.75
690,5742,91,96,49.167705,15.873227,670.10,29976,1373.06
690,5743,92,95,49.167683,15.873717,670.50,29977,1276.48
690,5744,91,95,49.167667,15.874202,670.30,29978,1258.41
690,5745,93,94,49.167648,15.874691,670.50,29979,1265.43
690,5746,94,95,49.167631,15.875179,670.90,29980,1335.83
690,5747,94,94,49.167615,15.875667,671.40,29981,1441.84
690,5748,94,94,49.167600,15.876154,671.60,29982,1335.47
690,5749,95,94,49.167595,15.876636,672.30,29983,1427.59
690,5750,96,93,49.167593,15.877134,672.60,29984,1359.65
690,5751,98,93,49.167603,15.877600,670.60,29985,1469.90
690,5752,100,92,49.167622,15.878075,669.50,29986,1460.48
690,5753,100,90,49.167647,15.878544,669.00,29987,1372.54
690,5754,99,89,49.167675,15.879009,668.30,29988,1266.88
690,5755,95,88,49.167712,15.879474,666.60,29989,1235.81
690,5756,92,86,49.167752,15.879937,664.80,29990,1194.52
690,5757,90,85,49.167795,15.880401,664.00,29991,1195.87
690,5758,86,84,49.167840,15.880866,663.70,29992,1191.54
690,5759,83,84,49.167880,15.881332,662.50,29993,1201.06
690,5760,82,83,49.167925,15.881799,660.70,29994,1235.04
690,5761,81,83,49.167975,15.882269,659.40,29995,1283.75
690,5762,83,82,49.168017,15.882739,658.50,29996,1279.99
690,5763,86,83,49.168053,15.883212,658.30,29997,1426.02
690,5764,89,83,49.168083,15.883686,656.90,29998,1537.11
690,5765,92,83,49.168112,15.884162,654.80,29999,1566.21
690,5766,93,84,49.168135,15.884639,652.80,30000,1508.77
690,5767,93,85,49.168153,15.885119,650.60,30001,1605.49
690,5768,92,86,49.168168,15.885604,648.10,30002,1581.56
690,5769,91,87,49.168185,15.886084,645.60,30003,1476.63
690,5770,91,87,49.168190,15.886572,643.00,30004,1439.39
690,5771,89,88,49.168195,15.887046,640.60,30005,1502.61
690,5772,90,89,49.168195,15.887541,639.40,30006,1531.79
690,5773,92,89,49.168193,15.888029,637.60,30007,1488.63
690,5774,94,90,49.168187,15.888516,636.00,30008,1561.42
690,5775,94,91,49.168178,15.889001,634.60,30009,1469.26
690,5776,96,91,49.168166,15.889487,633.50,30010,1617.08
690,5777,99,92,49.168152,15.889971,632.60,30011,1776.36
690,5778,101,92,49.168135,15.890452,632.30,30012,1905.68
690,5779,102,93,49.168118,15.890930,632.20,30013,1905.05
690,5780,102,93,49.168105,15.891406,631.50,30014,1996.49
690,5781,101,93,49.168095,15.891876,630.50,30015,2077.02
690,5782,100,93,49.168092,15.892344,629.70,30016,2417.00
690,5783,100,93,49.168092,15.892809,628.50,30017,3005.43
690,5784,99,92,49.168090,15.893274,627.60,30018,3750.86
690,5785,100,92,49.168093,15.893739,627.40,30019,4713.14
690,5786,100,91,49.168093,15.894199,627.00,30020,5628.03
690,5787,103,91,49.168090,15.894659,626.10,30021,7160.91
690,5788,104,91,49.168088,15.895114,625.80,30022,7508.54
690,5789,105,91,49.168090,15.895567,626.80,30023,7843.53
690,5790,104,91,49.168090,15.896017,627.60,30024,7589.85
690,5791,104,91,49.168090,15.896465,627.10,30025,7329.22
690,5792,104,91,49.168093,15.896912,625.70,30026,7335.58
690,5793,105,91,49.168098,15.897360,624.40,30027,7155.92
690,5794,107,90,49.168101,15.897807,623.00,30028,6745.47
690,5795,106,90,49.168105,15.898252,622.10,30029,6260.11
690,5796,108,90,49.168113,15.898699,621.20,30030,5690.73
690,5797,107,90,49.168118,15.899142,619.70,30031,5427.19
690,5798,106,90,49.168125,15.899584,618.60,30032,4924.22
690,5799,107,90,49.168135,15.900026,617.90,30033,4545.44
690,5800,105,89,49.168146,15.900466,617.60,30034,4236.50
690,5801,103,89,49.168160,15.900907,617.70,30035,3614.84
690,5802,102,89,49.168173,15.901345,617.50,30036,3221.90
690,5803,100,89,49.168185,15.901782,617.40,30037,2784.90
690,5804,99,88,49.168198,15.902209,617.90,30038,2688.77
690,5805,98,88,49.168210,15.902627,619.10,30039,2721.52
690,5806,96,88,49.168222,15.903032,620.70,30040,2953.21
690,5807,95,88,49.168230,15.903429,622.10,30041,2932.92
690,5808,96,88,49.168240,15.903816,624.10,30042,3114.14
690,5809,98,88,49.168253,15.904196,626.20,30043,3326.71
690,5810,99,88,49.168265,15.904571,628.40,30044,3400.04
690,5811,102,88,49.168273,15.904941,630.60,30045,3813.62
690,5812,101,88,49.168283,15.905312,632.60,30046,3829.76
690,5813,99,88,49.168293,15.905684,634.60,30047,3997.26
690,5814,96,88,49.168300,15.906057,635.90,30048,3863.61
690,5815,93,88,49.168307,15.906437,636.50,30049,3933.65
690,5816,89,89,49.168312,15.906819,636.00,30050,4478.39
690,5817,84,89,49.168318,15.907201,636.30,30051,4578.32
690,5818,80,89,49.168330,15.907592,634.50,30052,4434.99
690,5819,79,89,49.168345,15.907987,633.20,30053,4918.93
690,5820,76,89,49.168363,15.908391,632.00,30054,4736.04
690,5821,72,88,49.168387,15.908787,630.40,30055,4372.22
690,5822,71,87,49.168407,15.909186,629.20,30056,3897.04
690,5823,77,87,49.168428,15.909592,628.60,30057,3710.73
690,5824,79,86,49.168447,15.909999,628.10,30058,3202.27
690,5825,85,86,49.168455,15.910402,626.10,30059,2787.35
690,5826,91,87,49.168465,15.910806,623.70,30060,2564.42
690,5827,98,87,49.168473,15.911207,621.80,30061,2303.65
690,5828,99,88,49.168478,15.911607,619.80,30062,1945.02
690,5829,102,88,49.168481,15.912004,617.70,30063,1877.64
690,5830,105,89,49.168480,15.912397,615.20,30064,1851.68
690,5831,107,90,49.168477,15.912791,613.40,30065,1893.20
690,5832,106,90,49.168475,15.913182,612.00,30066,1740.45
690,5833,107,90,49.168475,15.913549,610.30,30067,1813.63
690,5834,107,91,49.168462,15.913947,610.30,30068,1739.18
690,5835,104,92,49.168455,15.914336,610.50,30069,1719.73
690,5836,99,92,49.168450,15.914722,609.90,30070,1678.00
690,5837,96,92,49.168438,15.915111,609.50,30071,1659.22
690,5838,92,92,49.168428,15.915492,608.50,30072,1650.41
690,5839,86,92,49.168415,15.915871,607.70,30073,1627.29
690,5840,82,93,49.168398,15.916251,606.40,30074,1514.52
690,5841,79,93,49.168383,15.916632,604.60,30075,1528.51
690,5842,76,94,49.168367,15.917012,602.90,30076,1647.44
690,5843,70,94,49.168346,15.917392,602.00,30077,1586.81
690,5844,66,95,49.168323,15.917772,601.10,30078,1532.19
690,5845,62,95,49.168300,15.918151,600.00,30079,1557.71
690,5846,60,95,49.168278,15.918534,598.70,30080,1720.29
690,5847,57,96,49.168267,15.918919,597.80,30081,1538.27
690,5848,55,95,49.168255,15.919306,597.60,30082,1613.91
690,5849,56,95,49.168243,15.919690,597.50,30083,1598.55
690,5850,55,95,49.168245,15.920082,597.20,30084,1578.31
690,5851,57,93,49.168250,15.920476,596.30,30085,1477.78
690,5852,59,92,49.168256,15.920869,595.60,30086,1535.61
690,5853,61,91,49.168265,15.921264,594.90,30087,1629.38
690,5854,61,90,49.168280,15.921660,594.20,30088,1660.95
690,5855,60,89,49.168293,15.922052,593.50,30089,1553.48
690,5856,60,88,49.168310,15.922442,594.50,30090,1520.41
690,5857,60,88,49.168332,15.922832,597.20,30091,1566.63
690,5858,59,88,49.168357,15.923197,598.70,30092,1707.75
690,5859,59,86,49.168380,15.923584,599.80,30093,1564.18
690,5860,60,86,49.168400,15.923982,601.10,30094,1556.53
690,5861,61,86,49.168423,15.924374,601.00,30095,1633.23
690,5862,60,85,49.168450,15.924769,601.20,30096,1653.82
690,5863,59,85,49.168475,15.925161,601.10,30097,1614.63
690,5864,59,86,49.168497,15.925564,601.20,30098,1603.76
690,5865,60,86,49.168517,15.925947,601.10,30099,1571.09
690,5866,60,86,49.168538,15.926334,602.10,30100,1686.74
690,5867,59,86,49.168558,15.926724,603.00,30101,1579.89
690,5868,59,86,49.168573,15.927114,603.00,30102,1568.16
690,5869,60,86,49.168588,15.927507,603.10,30103,1647.24
690,5870,60,86,49.168597,15.927900,604.70,30104,1604.87
690,5871,61,87,49.168603,15.928297,606.40,30105,1561.93
690,5872,63,88,49.168605,15.928696,607.20,30106,1490.32
690,5873,62,88,49.168607,15.929099,606.80,30107,1565.89
690,5874,64,89,49.168602,15.929506,605.50,30108,1532.75
690,5875,66,90,49.168597,15.929916,603.40,30109,1567.64
690,5876,69,90,49.168588,15.930329,601.00,30110,1433.60
690,5877,68,92,49.168577,15.930749,598.70,30111,1559.51
690,5878,69,92,49.168558,15.931169,597.20,30112,1471.47
690,5879,71,93,49.168530,15.931582,595.30,30113,1503.16
690,5880,72,93,49.168495,15.931996,593.50,30114,1581.98
690,5881,73,95,49.168457,15.932414,592.20,30115,1486.61
690,5882,75,96,49.168415,15.932830,591.10,30116,1552.36
690,5883,76,98,49.168367,15.933244,589.80,30117,1607.91
690,5884,74,99,49.168317,15.933656,588.40,30118,1621.43
690,5885,76,100,49.168265,15.934069,587.60,30119,1604.27
690,5886,76,100,49.168210,15.934481,587.20,30120,1719.41
690,5887,77,101,49.168162,15.934886,586.40,30121,1620.51
690,5888,76,101,49.168117,15.935306,585.70,30122,1653.18
690,5889,74,101,49.168085,15.935717,585.00,30123,1567.12
690,5890,72,100,49.168053,15.936127,583.50,30124,1599.33
690,5891,68,100,49.168035,15.936535,582.40,30125,1585.22
690,5892,66,98,49.168028,15.936946,581.60,30126,1485.79
690,5893,64,97,49.168025,15.937351,581.00,30127,1511.49
690,5894,65,95,49.168028,15.937755,580.40,30128,1488.26
690,5895,64,93,49.168037,15.938159,579.90,30129,1485.80
690,5896,65,92,49.168055,15.938562,579.00,30130,1507.07
690,5897,64,90,49.168080,15.938964,578.00,30131,1409.73
690,5898,66,88,49.168112,15.939364,577.60,30132,1488.41
690,5899,67,87,49.168153,15.939762,578.20,30133,1455.63
690,5900,68,85,49.168191,15.940162,578.20,30134,1447.06
690,5901,71,84,49.168236,15.940564,578.60,30135,1464.91
690,5902,71,83,49.168281,15.940969,578.70,30136,1467.25
690,5903,74,82,49.168317,15.941376,578.80,30137,1478.56
690,5904,74,81,49.168355,15.941789,579.90,30138,1460.64
680,5905,76,82,49.168387,15.942202,579.60,30139,1452.01
680,5906,77,82,49.168416,15.942619,578.90,30140,1562.77
680,5907,79,83,49.168443,15.943039,578.40,30141,1618.41
680,5908,80,84,49.168470,15.943462,577.90,30142,1508.03
680,5909,82,84,49.168500,15.943887,577.10,30143,1634.21
680,5910,82,84,49.168540,15.944316,576.60,30144,1516.73
680,5911,81,84,49.168587,15.944737,576.10,30145,1532.86
680,5912,81,84,49.168658,15.945159,577.90,30146,1577.23
680,5913,81,82,49.168725,15.945567,578.60,30147,1518.91
680,5914,83,80,49.168802,15.945961,579.10,30148,1693.95
680,5915,87,78,49.168932,15.946349,583.90,30149,1611.90
680,5916,91,74,49.169057,15.946717,586.60,30150,1808.25
680,5917,92,71,49.169180,15.947066,588.00,30151,1763.74
680,5918,93,68,49.169310,15.947397,589.20,30152,1830.25
680,5919,91,64,49.169442,15.947711,590.30,30153,1731.69
680,5920,90,61,49.169625,15.948017,595.90,30154,1858.36
680,5921,89,58,49.169790,15.948306,599.30,30155,1797.87
680,5922,88,55,49.169952,15.948581,601.40,30156,1698.67
680,5923,91,53,49.170112,15.948841,603.00,30157,1882.94
680,5924,91,50,49.170270,15.949101,604.70,30158,1818.05
680,5925,93,48,49.170460,15.949311,606.20,30159,1846.62
680,5926,93,46,49.170593,15.949634,611.20,30160,1839.92
680,5927,92,47,49.170710,15.949946,613.80,30161,1859.03
680,5928,91,50,49.170792,15.950297,616.50,30162,1848.43
680,5929,90,55,49.170835,15.950659,618.10,30163,1820.66
680,5930,89,61,49.170853,15.950997,617.80,30164,1746.16
680,5931,88,71,49.170843,15.951344,618.50,30165,1823.75
680,5932,88,78,49.170810,15.951687,619.10,30166,1844.62
680,5933,90,85,49.170753,15.952017,619.80,30167,1804.59
680,5934,93,93,49.170673,15.952316,620.30,30168,1956.17
680,5935,94,99,49.170572,15.952596,620.80,30169,1918.29
680,5936,96,106,49.170437,15.952881,622.80,30170,1828.20
680,5937,97,113,49.170283,15.953131,624.00,30171,1822.40
680,5938,96,120,49.170108,15.953351,624.70,30172,1746.78
680,5939,96,127,49.169910,15.953520,624.60,30173,1805.25
680,5940,97,135,49.169695,15.953644,623.80,30174,2035.42
680,5941,98,143,49.169465,15.953714,622.30,30175,1851.68
680,5942,98,151,49.169221,15.953727,621.40,30176,2068.31
680,5943,99,160,49.168978,15.953682,619.30,30177,2016.99
680,5944,99,170,49.168730,15.953581,617.20,30178,2110.55
680,5945,100,179,49.168487,15.953422,615.00,30179,2011.75
680,5946,98,187,49.168248,15.953195,613.20,30180,1940.59
680,5947,97,196,49.168030,15.952931,609.50,30181,1920.00
680,5948,96,204,49.167825,15.952624,607.00,30182,1980.07
680,5949,97,211,49.167633,15.952281,605.60,30183,1963.28
680,5950,95,218,49.167460,15.951907,604.90,30184,1944.02
680,5951,94,224,49.167318,15.951512,603.10,30185,1812.91
680,5952,95,230,49.167195,15.951082,602.80,30186,1758.82
680,5953,96,236,49.167092,15.950634,602.30,30187,1794.49
680,5954,98,241,49.167002,15.950194,602.00,30188,1826.56
680,5955,100,246,49.166973,15.949722,600.80,30189,1949.32
680,5956,101,252,49.166978,15.949252,600.80,30190,1820.08
680,5957,101,258,49.166998,15.948785,601.00,30191,1880.48
680,5958,101,263,49.167015,15.948314,600.90,30192,1912.52
680,5959,101,268,49.167026,15.947841,600.50,30193,1770.66
680,5960,101,272,49.167037,15.947364,600.70,30194,1915.50
680,5961,101,273,49.167045,15.946884,602.10,30195,1811.67
680,5962,101,273,49.167063,15.946402,603.40,30196,1795.81
680,5963,105,273,49.167093,15.945922,603.60,30197,1782.22
680,5964,109,274,49.167132,15.945444,603.30,30198,1882.78
680,5965,112,274,49.167187,15.944967,603.00,30199,1838.74
680,5966,113,276,49.167255,15.944499,603.10,30200,1751.06
680,5967,112,279,49.167332,15.944034,603.10,30201,1761.77
680,5968,110,281,49.167406,15.943569,603.60,30202,1841.52
680,5969,109,282,49.167470,15.943104,604.80,30203,1731.05
680,5970,107,283,49.167523,15.942642,605.90,30204,1731.99
680,5971,108,283,49.167560,15.942179,606.60,30205,1712.17
680,5972,107,282,49.167580,15.941717,607.40,30206,1667.07
680,5973,108,280,49.167590,15.941257,607.70,30207,1769.85
680,5974,110,278,49.167588,15.940799,608.40,30208,1681.63
680,5975,109,275,49.167580,15.940342,609.20,30209,1791.26
680,5976,109,273,49.167570,15.939889,609.60,30210,1658.74
680,5977,109,271,49.167557,15.939439,609.70,30211,1708.01
680,5978,108,270,49.167538,15.938987,610.30,30212,1786.37
680,5979,108,269,49.167517,15.938532,611.50,30213,1757.39
680,5980,109,268,49.167496,15.938082,612.10,30214,1767.29
680,5981,108,267,49.167478,15.937637,611.70,30215,1795.16
680,5982,107,267,49.167460,15.937195,611.50,30216,1778.87
680,5983,107,267,49.167448,15.936756,611.40,30217,1698.02
680,5984,107,267,49.167433,15.936317,611.90,30218,1833.81
680,5985,104,267,49.167422,15.935880,612.50,30219,1682.35
680,5986,103,268,49.167415,15.935444,613.40,30220,1829.02
680,5987,103,268,49.167406,15.935007,615.40,30221,1772.67
680,5988,102,269,49.167400,15.934569,617.30,30222,1872.59
680,5989,102,269,49.167397,15.934129,619.40,30223,1813.67
680,5990,102,269,49.167393,15.933684,621.10,30224,1820.94
680,5991,103,270,49.167397,15.933239,621.80,30225,1815.63
680,5992,104,270,49.167400,15.932789,622.70,30226,1884.66
680,5993,102,270,49.167403,15.932339,623.30,30227,1850.70
680,5994,102,271,49.167405,15.931887,624.00,30228,1787.16
680,5995,103,271,49.167408,15.931436,624.80,30229,1818.14
680,5996,104,271,49.167413,15.930986,625.30,30230,1988.84
680,5997,103,271,49.167415,15.930524,626.20,30231,1849.91
680,5998,104,271,49.167420,15.930066,626.10,30232,1879.81
680,5999,104,271,49.167425,15.929604,626.00,30233,1932.51
680,6000,103,272,49.167428,15.929142,625.50,30234,1855.20
680,6001,101,271,49.167428,15.928677,624.60,30235,1799.48
680,6002,100,271,49.167430,15.928212,623.50,30236,1927.38
680,6003,97,271,49.167427,15.927749,622.70,30237,1831.61
680,6004,94,271,49.167422,15.927287,622.00,30238,1935.68
680,6005,92,270,49.167420,15.926827,621.50,30239,1793.60
680,6006,91,270,49.167418,15.926371,621.30,30240,1792.82
680,6007,89,270,49.167417,15.925917,622.30,30241,1761.21
680,6008,87,270,49.167417,15.925462,623.80,30242,1844.68
680,6009,87,270,49.167417,15.925009,624.80,30243,1691.33
680,6010,86,271,49.167420,15.924552,625.10,30244,1740.29
680,6011,86,271,49.167423,15.924097,626.00,30245,1830.95
680,6012,85,271,49.167428,15.923642,627.00,30246,1825.36
680,6013,85,271,49.167431,15.923186,627.30,30247,1798.52
680,6014,87,271,49.167435,15.922727,627.20,30248,1734.21
680,6015,87,271,49.167440,15.922272,626.70,30249,1807.95
680,6016,89,272,49.167445,15.921814,625.90,30250,1798.20
680,6017,90,272,49.167448,15.921356,625.30,30251,1710.37
680,6018,91,271,49.167450,15.920896,625.10,30252,1887.52
