RECS,Line,DTsc_sec,UsedAlt_m,GHead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,ALTsp_m,mereni
9159,110,3564,81,309,50.089371,12.408287,1135.60,42352,1334835952,81.32,731.45
9160,110,3565,83,309,50.089576,12.407912,1138.10,42353,1334835953,83.94,693.47
9161,110,3566,87,309,50.089786,12.407537,1140.10,42354,1334835954,87.80,708.42
9162,110,3567,92,310,50.090003,12.407164,1142.00,42355,1334835955,92.92,643.37
9163,110,3568,99,310,50.090221,12.406786,1143.80,42356,1334835956,99.12,643.60
9164,110,3569,104,311,50.090441,12.406404,1145.60,42357,1334835957,104.63,642.92
9165,110,3570,107,311,50.090662,12.406014,1147.70,42358,1334835958,107.17,680.69
9166,110,3571,112,311,50.090889,12.405624,1149.50,42359,1334835959,112.83,623.04
9167,110,3572,117,311,50.091118,12.405227,1151.30,42360,1334835960,117.51,738.10
9168,110,3573,121,311,50.091348,12.404830,1153.20,42361,1334835961,121.06,765.59
9169,110,3574,121,311,50.091581,12.404426,1155.10,42362,1334835962,121.14,693.21
9170,110,3575,121,311,50.091818,12.404017,1157.00,42363,1334835963,121.96,750.80
9171,110,3576,122,311,50.092061,12.403610,1159.00,42364,1334835964,122.63,737.79
9172,110,3577,122,311,50.092309,12.403207,1160.80,42365,1334835965,122.43,799.46
9173,110,3578,122,312,50.092563,12.402801,1162.70,42366,1334835966,122.04,784.07
9174,110,3579,120,313,50.092819,12.402390,1164.10,42367,1334835967,120.95,886.83
9175,110,3580,119,313,50.093081,12.401976,1164.80,42368,1334835968,119.31,887.69
9176,110,3581,115,313,50.093351,12.401561,1166.20,42369,1334835969,115.95,895.05
9177,110,3582,112,314,50.093624,12.401151,1167.50,42370,1334835970,112.20,854.84
9178,110,3583,109,314,50.093898,12.400737,1168.40,42371,1334835971,109.74,892.37
9179,110,3584,107,315,50.094173,12.400327,1168.60,42372,1334835972,107.91,801.77
9180,110,3585,105,315,50.094449,12.399921,1168.30,42373,1334835973,105.14,897.31
9181,110,3586,103,315,50.094726,12.399516,1167.50,42374,1334835974,103.96,809.22
9182,110,3587,103,316,50.095006,12.399112,1166.60,42375,1334835975,103.81,811.59
9183,110,3588,103,316,50.095288,12.398714,1166.30,42376,1334835976,103.73,812.22
9184,110,3589,106,316,50.095571,12.398321,1166.40,42377,1334835977,106.19,787.21
9185,110,3590,110,317,50.095851,12.397929,1166.40,42378,1334835978,110.13,822.30
9186,110,3591,114,317,50.096133,12.397549,1166.30,42379,1334835979,114.74,795.39
9187,110,3592,116,317,50.096413,12.397171,1166.50,42380,1334835980,116.61,783.16
9188,110,3593,119,318,50.096689,12.396789,1166.70,42381,1334835981,119.50,841.95
9189,110,3594,122,318,50.096961,12.396409,1166.90,42382,1334835982,122.55,872.86
9190,110,3595,125,318,50.097229,12.396031,1166.80,42383,1334835983,125.24,828.62
9191,110,3596,127,318,50.097494,12.395652,1166.60,42384,1334835984,127.11,850.07
9192,110,3597,126,318,50.097756,12.395276,1166.20,42385,1334835985,126.37,914.66
9193,110,3598,125,317,50.098013,12.394899,1165.80,42386,1334835986,125.79,822.98
9194,110,3599,124,317,50.098268,12.394522,1165.60,42387,1334835987,124.42,790.81
9195,110,3600,121,317,50.098517,12.394147,1165.60,42388,1334835988,121.81,840.42
9196,110,3601,119,316,50.098766,12.393772,1164.80,42389,1334835989,119.97,791.24
9197,110,3602,117,316,50.099011,12.393402,1163.80,42390,1334835990,117.78,809.51
9198,110,3603,117,316,50.099254,12.393034,1162.60,42391,1334835991,117.59,767.25
9199,110,3604,116,315,50.099496,12.392664,1161.00,42392,1334835992,116.96,755.06
9200,110,3605,119,315,50.099734,12.392292,1160.00,42393,1334835993,119.35,696.13
9201,110,3606,120,315,50.099968,12.391919,1158.50,42394,1334835994,120.40,737.69
9202,110,3607,125,315,50.100197,12.391549,1157.10,42395,1334835995,125.01,719.35
9203,110,3608,128,314,50.100424,12.391181,1156.00,42396,1334835996,128.44,674.86
9204,110,3609,133,314,50.100649,12.390819,1155.10,42397,1334835997,133.36,742.78
9205,110,3610,135,314,50.100871,12.390462,1154.10,42398,1334835998,135.66,757.41
9206,110,3611,139,314,50.101092,12.390107,1153.40,42399,1334835999,139.53,779.53
9207,110,3612,144,314,50.101313,12.389759,1152.70,42400,1334836000,144.02,787.84
9208,110,3613,149,314,50.101531,12.389416,1151.90,42401,1334836001,149.45,805.97
9209,110,3614,154,314,50.101746,12.389077,1150.30,42402,1334836002,154.21,798.59
9210,110,3615,156,314,50.101961,12.388749,1148.50,42403,1334836003,156.32,874.16
9211,110,3616,159,314,50.102173,12.388427,1145.80,42404,1334836004,159.36,880.50
9212,110,3617,162,314,50.102383,12.388109,1142.90,42405,1334836005,162.17,830.24
9213,110,3618,164,315,50.102588,12.387794,1139.80,42406,1334836006,164.40,830.79
9214,110,3619,164,315,50.102789,12.387484,1136.70,42407,1334836007,164.12,854.65
9215,110,3620,164,315,50.102993,12.387181,1133.60,42408,1334836008,164.87,850.21
9216,110,3621,164,315,50.103191,12.386882,1130.30,42409,1334836009,164.05,861.67
9217,110,3622,161,315,50.103389,12.386592,1126.30,42410,1334836010,161.82,872.61
9218,110,3623,160,315,50.103588,12.386307,1122.10,42411,1334836011,160.69,824.08
9219,110,3624,159,316,50.103781,12.386022,1117.80,42412,1334836012,159.64,867.36
9220,110,3625,159,316,50.103969,12.385741,1113.30,42413,1334836013,159.05,780.83
9221,110,3626,158,316,50.104154,12.385457,1109.00,42414,1334836014,158.70,785.27
9222,110,3627,158,316,50.104333,12.385179,1104.70,42415,1334836015,158.82,844.62
9223,110,3628,157,315,50.104506,12.384906,1100.10,42416,1334836016,157.72,776.72
9224,110,3629,156,315,50.104674,12.384629,1096.00,42417,1334836017,156.43,796.97
9225,110,3630,155,314,50.104836,12.384354,1091.80,42418,1334836018,155.54,798.53
9226,110,3631,153,314,50.104993,12.384076,1087.40,42419,1334836019,153.54,817.97
9227,110,3632,151,313,50.105144,12.383799,1083.00,42420,1334836020,151.48,852.49
9228,110,3633,149,312,50.105291,12.383522,1078.70,42421,1334836021,149.76,835.83
9229,110,3634,147,311,50.105434,12.383247,1074.60,42422,1334836022,147.96,783.44
9230,110,3635,146,310,50.105572,12.382972,1070.50,42423,1334836023,146.32,806.14
9231,110,3636,145,309,50.105708,12.382696,1066.50,42424,1334836024,145.42,856.10
9232,110,3637,143,308,50.105837,12.382421,1062.10,42425,1334836025,143.86,782.74
9233,110,3638,142,307,50.105968,12.382146,1057.70,42426,1334836026,142.22,831.15
9234,110,3639,140,307,50.106096,12.381874,1052.70,42427,1334836027,140.15,930.09
9235,110,3640,137,306,50.106223,12.381602,1047.80,42428,1334836028,137.07,900.05
9236,110,3641,133,306,50.106348,12.381331,1043.00,42429,1334836029,133.13,855.96
9237,110,3642,130,306,50.106471,12.381059,1037.90,42430,1334836030,130.16,886.89
9238,110,3643,124,305,50.106596,12.380789,1032.30,42431,1334836031,124.66,918.57
9239,110,3644,119,305,50.106723,12.380516,1026.90,42432,1334836032,119.15,892.74
9240,110,3645,114,305,50.106853,12.380240,1020.80,42433,1334836033,114.39,801.78
9241,110,3646,112,305,50.106988,12.379960,1014.90,42434,1334836034,112.12,872.01
9242,110,3647,107,305,50.107128,12.379676,1010.30,42435,1334836035,107.01,931.38
9243,110,3648,103,306,50.107276,12.379382,1006.20,42436,1334836036,103.14,790.50
9244,110,3649,99,306,50.107426,12.379081,1001.90,42437,1334836037,99.20,835.81
9245,110,3650,94,307,50.107581,12.378772,997.70,42438,1334836038,94.36,832.94
9246,110,3651,90,307,50.107741,12.378456,993.70,42439,1334836039,90.53,784.56
9247,110,3652,83,307,50.107908,12.378132,990.40,42440,1334836040,83.23,842.89
9248,110,3653,75,308,50.108079,12.377799,987.80,42441,1334836041,75.07,823.90
9249,110,3654,66,308,50.108257,12.377457,985.30,42442,1334836042,66.49,779.74
9250,110,3655,61,308,50.108444,12.377117,982.40,42443,1334836043,61.29,757.38
9251,110,3656,52,308,50.108629,12.376747,981.60,42444,1334836044,52.57,682.54
9252,110,3657,44,309,50.108828,12.376386,979.80,42445,1334836045,44.82,688.84
9253,110,3658,42,308,50.109031,12.376004,978.70,42446,1334836046,42.75,622.82
9254,110,3659,45,309,50.109234,12.375595,978.30,42447,1334836047,45.79,614.18
9255,110,3660,46,309,50.109444,12.375182,976.60,42448,1334836048,46.99,600.57
9256,110,3661,50,308,50.109661,12.374755,975.20,42449,1334836049,50.34,636.23
9257,110,3662,51,308,50.109883,12.374316,974.70,42450,1334836050,51.53,627.40
9258,110,3663,53,308,50.110109,12.373862,975.10,42451,1334836051,53.62,624.88
9259,110,3664,53,308,50.110337,12.373399,976.30,42452,1334836052,53.91,672.43
9260,110,3665,58,307,50.110571,12.372927,977.90,42453,1334836053,58.01,634.90
9261,110,3666,62,307,50.110801,12.372451,979.60,42454,1334836054,62.39,627.70
9262,110,3667,63,307,50.111031,12.371966,981.90,42455,1334836055,63.75,618.32
9263,110,3668,63,307,50.111264,12.371487,983.80,42456,1334836056,63.95,625.17
9264,110,3669,66,306,50.111489,12.370976,987.90,42457,1334836057,66.56,623.70
9265,110,3670,70,307,50.111718,12.370469,990.70,42458,1334836058,70.31,610.13
9266,110,3671,74,305,50.111944,12.369956,993.60,42459,1334836059,74.10,660.42
9267,110,3672,77,305,50.112172,12.369441,997.00,42460,1334836060,77.14,690.16
9268,110,3673,77,305,50.112399,12.368922,1000.90,42461,1334836061,77.73,709.91
9269,110,3674,80,304,50.112631,12.368411,1004.40,42462,1334836062,80.74,732.31
9270,110,3675,83,304,50.112854,12.367882,1009.40,42463,1334836063,83.12,678.19
9271,110,3676,84,304,50.113079,12.367361,1014.10,42464,1334836064,84.95,633.78
9272,110,3677,86,304,50.113303,12.366839,1020.00,42465,1334836065,86.59,672.75
9273,110,3678,90,303,50.113526,12.366321,1026.80,42466,1334836066,90.69,603.50
9274,110,3679,96,303,50.113748,12.365802,1032.60,42467,1334836067,96.86,695.42
9275,110,3680,103,303,50.113971,12.365284,1036.80,42468,1334836068,103.96,667.41
9276,110,3681,112,303,50.114194,12.364766,1040.90,42469,1334836069,112.12,744.07
9277,110,3682,115,303,50.114416,12.364252,1043.80,42470,1334836070,115.48,737.51
9278,110,3683,122,303,50.114641,12.363744,1045.50,42471,1334836071,122.94,781.17
9279,110,3684,129,303,50.114864,12.363241,1045.80,42472,1334836072,129.34,774.53
9280,110,3685,134,304,50.115089,12.362744,1045.00,42473,1334836073,134.26,773.52
9281,110,3686,135,304,50.115318,12.362254,1043.60,42474,1334836074,135.43,794.03
9282,110,3687,138,304,50.115548,12.361771,1042.00,42475,1334836075,138.36,709.40
9283,110,3688,139,305,50.115776,12.361294,1040.50,42476,1334836076,140.00,676.67
9284,110,3689,141,305,50.116006,12.360824,1038.90,42477,1334836077,141.33,678.31
9285,110,3690,143,306,50.116234,12.360362,1038.60,42478,1334836078,143.63,708.37
9286,110,3691,145,306,50.116461,12.359909,1039.10,42479,1334836079,145.07,666.21
9287,110,3692,150,307,50.116688,12.359464,1038.50,42480,1334836080,150.50,734.76
9288,110,3693,160,307,50.116909,12.359021,1036.70,42481,1334836081,160.77,646.52
9289,110,3694,171,307,50.117128,12.358584,1034.40,42482,1334836082,171.85,784.95
9290,110,3695,178,307,50.117346,12.358157,1032.00,42483,1334836083,178.10,805.85
9291,110,3696,187,307,50.117563,12.357741,1029.60,42484,1334836084,187.94,897.01
9292,110,3697,193,308,50.117772,12.357327,1028.00,42485,1334836085,193.99,1004.94
9293,110,3698,195,308,50.117976,12.356914,1026.40,42486,1334836086,195.55,1076.85
9294,110,3699,192,308,50.118174,12.356507,1024.90,42487,1334836087,192.47,1142.68
9295,110,3700,189,307,50.118369,12.356101,1023.60,42488,1334836088,189.97,1087.16
9296,110,3701,184,307,50.118561,12.355700,1020.90,42489,1334836089,184.74,1131.81
9297,110,3702,178,307,50.118749,12.355307,1017.90,42490,1334836090,178.10,1113.62
9298,110,3703,169,307,50.118933,12.354916,1014.30,42491,1334836091,169.98,1060.80
9299,110,3704,164,306,50.119114,12.354529,1009.90,42492,1334836092,164.79,1125.06
9300,110,3705,152,306,50.119294,12.354147,1005.60,42493,1334836093,152.65,1016.65
9301,110,3706,140,306,50.119471,12.353769,1001.20,42494,1334836094,140.97,1007.58
9302,110,3707,131,306,50.119644,12.353394,996.60,42495,1334836095,131.06,936.43
9303,110,3708,123,306,50.119819,12.353025,992.20,42496,1334836096,123.44,890.46
9304,110,3709,120,306,50.119989,12.352662,988.00,42497,1334836097,120.17,815.93
9305,110,3710,113,306,50.120159,12.352306,983.90,42498,1334836098,113.57,849.34
9306,110,3711,109,306,50.120328,12.351954,980.20,42499,1334836099,109.23,884.55
9307,110,3712,103,306,50.120499,12.351612,978.50,42500,1334836100,103.14,790.34
9308,100,3713,98,306,50.120673,12.351276,979.00,42501,1334836101,98.97,763.57
9309,90,3714,91,307,50.120854,12.350954,979.90,42502,1334836102,91.28,788.27
9310,90,3715,84,307,50.121051,12.350649,980.60,42503,1334836103,84.44,733.07
9311,90,3716,78,309,50.121261,12.350362,981.20,42504,1334836104,78.63,739.74
9312,90,3717,75,312,50.121479,12.350087,980.60,42505,1334836105,75.66,656.22
9313,90,3718,73,315,50.121708,12.349826,979.40,42506,1334836106,73.86,725.61
9314,90,3719,73,318,50.121943,12.349572,978.00,42507,1334836107,73.28,646.35
9315,90,3720,75,320,50.122184,12.349329,976.60,42508,1334836108,75.27,649.63
9316,90,3721,80,323,50.122431,12.349094,975.70,42509,1334836109,80.34,635.52
9317,90,3722,82,325,50.122679,12.348862,975.00,42510,1334836110,82.88,643.45
9318,90,3723,88,326,50.122929,12.348632,974.50,42511,1334836111,88.47,695.00
9319,90,3724,94,327,50.123181,12.348407,974.50,42512,1334836112,94.36,667.90
9320,90,3725,101,328,50.123432,12.348176,975.00,42513,1334836113,101.50,742.15
9321,90,3726,109,329,50.123679,12.347921,975.90,42514,1334836114,109.08,725.61
9322,90,3727,112,329,50.123913,12.347630,976.60,42515,1334836115,112.59,722.04
9323,90,3728,122,327,50.124131,12.347302,977.40,42516,1334836116,122.27,799.34
9324,90,3729,133,324,50.124318,12.346929,977.60,42517,1334836117,133.75,815.72
9325,90,3730,144,320,50.124479,12.346521,978.30,42518,1334836118,144.45,776.21
9326,90,3731,148,314,50.124614,12.346087,978.90,42519,1334836119,148.47,856.24
9327,90,3732,155,307,50.124716,12.345634,979.80,42520,1334836120,155.77,886.16
9328,90,3733,163,301,50.124781,12.345161,979.90,42521,1334836121,163.58,896.11
9329,90,3734,173,295,50.124799,12.344672,980.10,42522,1334836122,173.18,851.97
9330,90,3735,180,288,50.124776,12.344184,979.60,42523,1334836123,180.37,941.69
9331,90,3736,181,281,50.124709,12.343697,980.20,42524,1334836124,181.85,1027.23
9332,90,3737,182,273,50.124599,12.343229,981.70,42525,1334836125,182.75,1047.32
9333,90,3738,179,266,50.124458,12.342799,982.70,42526,1334836126,179.47,1002.00
9334,90,3739,173,258,50.124269,12.342401,984.80,42527,1334836127,173.73,1065.43
9335,90,3740,169,251,50.124043,12.342057,987.00,42528,1334836128,169.16,960.85
9336,90,3741,162,242,50.123784,12.341786,988.90,42529,1334836129,162.56,1060.27
9337,90,3742,156,233,50.123501,12.341594,991.20,42530,1334836130,156.51,995.78
9338,90,3743,149,224,50.123204,12.341492,993.70,42531,1334836131,149.68,913.96
9339,90,3744,143,214,50.122904,12.341485,996.20,42532,1334836132,143.71,922.35
9340,90,3745,140,203,50.122614,12.341572,998.10,42533,1334836133,140.90,1022.93
9341,90,3746,137,192,50.122343,12.341757,1000.10,42534,1334836134,137.77,1061.79
9342,90,3747,134,181,50.122101,12.342026,1001.20,42535,1334836135,134.26,976.78
9343,90,3748,131,168,50.121898,12.342354,1002.00,42536,1334836136,131.49,1006.11
9344,90,3749,129,156,50.121724,12.342712,1003.00,42537,1334836137,129.42,975.07
9345,90,3750,123,144,50.121561,12.343080,1005.30,42538,1334836138,123.84,1016.91
9346,90,3751,118,135,50.121397,12.343452,1008.30,42539,1334836139,118.84,952.96
9347,90,3752,115,130,50.121238,12.343832,1011.50,42540,1334836140,115.72,902.26
9348,90,3753,113,127,50.121081,12.344217,1014.70,42541,1334836141,113.10,873.21
9349,90,3754,111,125,50.120923,12.344609,1018.70,42542,1334836142,111.85,891.59
9350,90,3755,108,123,50.120761,12.345002,1021.90,42543,1334836143,108.92,856.22
9351,90,3756,107,122,50.120589,12.345397,1025.10,42544,1334836144,107.44,843.83
9352,90,3757,106,122,50.120412,12.345787,1027.90,42545,1334836145,106.54,849.45
9353,90,3758,104,123,50.120224,12.346175,1030.20,42546,1334836146,104.90,878.51
9354,90,3759,102,124,50.120024,12.346561,1032.30,42547,1334836147,102.09,846.44
9355,90,3760,98,125,50.119811,12.346936,1034.20,42548,1334836148,98.46,819.63
9356,90,3761,94,127,50.119588,12.347302,1035.90,42549,1334836149,94.71,847.04
9357,90,3762,91,129,50.119349,12.347656,1038.50,42550,1334836150,91.82,844.66
9358,90,3763,89,131,50.119099,12.348001,1041.60,42551,1334836151,89.44,758.35
9359,90,3764,87,133,50.118834,12.348324,1045.10,42552,1334836152,87.88,727.84
9360,90,3765,88,136,50.118559,12.348641,1049.30,42553,1334836153,88.15,725.14
9361,90,3766,89,139,50.118281,12.348959,1052.70,42554,1334836154,89.79,707.19
9362,90,3767,91,141,50.118001,12.349289,1055.90,42555,1334836155,91.28,685.52
9363,90,3768,92,142,50.117719,12.349624,1059.80,42556,1334836156,92.33,722.42
9364,90,3769,95,142,50.117439,12.349961,1063.10,42557,1334836157,95.30,676.10
9365,90,3770,97,142,50.117161,12.350299,1066.10,42558,1334836158,97.01,625.36
9366,90,3771,100,142,50.116886,12.350637,1069.50,42559,1334836159,100.88,748.06
9367,90,3772,102,142,50.116616,12.350977,1073.80,42560,1334836160,102.17,696.90
9368,90,3773,106,141,50.116349,12.351321,1078.40,42561,1334836161,106.11,641.66
9369,90,3774,110,141,50.116086,12.351662,1083.60,42562,1334836162,110.56,658.47
9370,90,3775,117,140,50.115822,12.352001,1088.30,42563,1334836163,117.51,679.47
9371,90,3776,121,140,50.115559,12.352334,1092.70,42564,1334836164,121.22,682.32
9372,90,3777,131,140,50.115296,12.352661,1097.10,42565,1334836165,131.29,724.08
9373,90,3778,141,140,50.115033,12.352982,1100.90,42566,1334836166,141.25,789.54
9374,90,3779,150,140,50.114769,12.353301,1104.80,42567,1334836167,150.34,840.32
9375,90,3780,157,141,50.114508,12.353619,1108.60,42568,1334836168,157.18,844.44
9376,90,3781,158,141,50.114244,12.353937,1112.10,42569,1334836169,158.82,889.87
9377,90,3782,161,141,50.113983,12.354257,1115.10,42570,1334836170,161.74,818.36
9378,90,3783,164,141,50.113719,12.354571,1118.10,42571,1334836171,164.71,848.86
9379,90,3784,167,141,50.113458,12.354884,1120.90,42572,1334836172,167.99,796.97
9380,90,3785,168,142,50.113194,12.355197,1123.10,42573,1334836173,168.97,776.20
9381,90,3786,170,142,50.112933,12.355509,1125.40,42574,1334836174,170.76,851.41
9382,90,3787,171,142,50.112674,12.355824,1128.20,42575,1334836175,171.50,866.40
9383,90,3788,173,142,50.112421,12.356147,1130.20,42576,1334836176,173.96,882.53
9384,90,3789,177,142,50.112178,12.356492,1132.20,42577,1334836177,177.44,916.44
9385,90,3790,180,141,50.111946,12.356856,1134.20,42578,1334836178,180.21,946.74
9386,90,3791,183,141,50.111727,12.357232,1136.30,42579,1334836179,183.68,870.10
9387,90,3792,186,137,50.111524,12.357611,1137.60,42580,1334836180,186.69,876.17
9388,90,3793,188,134,50.111331,12.358009,1138.60,42581,1334836181,188.10,930.10
9389,90,3794,187,134,50.111143,12.358412,1139.70,42582,1334836182,187.04,1007.50
9390,90,3795,185,129,50.110956,12.358817,1140.60,42583,1334836183,185.95,925.28
9391,90,3796,181,127,50.110773,12.359224,1141.90,42584,1334836184,181.69,910.47
9392,90,3797,176,126,50.110593,12.359626,1143.40,42585,1334836185,176.77,858.77
9393,90,3798,171,125,50.110409,12.360019,1146.10,42586,1334836186,171.50,886.41
9394,90,3799,168,125,50.110226,12.360406,1148.40,42587,1334836187,168.73,815.60
9395,90,3800,162,125,50.110041,12.360787,1149.50,42588,1334836188,162.17,835.32
9396,90,3801,157,126,50.109858,12.361164,1149.60,42589,1334836189,157.06,832.82
9397,90,3802,150,126,50.109673,12.361529,1150.40,42590,1334836190,150.85,825.47
9398,90,3803,148,126,50.109487,12.361889,1151.10,42591,1334836191,148.04,856.39
9399,90,3804,140,127,50.109304,12.362246,1151.40,42592,1334836192,140.51,830.65
9400,90,3805,133,128,50.109121,12.362592,1151.70,42593,1334836193,133.36,851.42
9401,90,3806,125,128,50.108939,12.362934,1152.20,42594,1334836194,125.98,844.72
9402,90,3807,119,128,50.108763,12.363271,1153.10,42595,1334836195,119.74,813.82
9403,90,3808,115,129,50.108586,12.363601,1154.00,42596,1334836196,115.72,771.96
9404,90,3809,109,129,50.108411,12.363926,1153.70,42597,1334836197,109.31,860.98
9405,90,3810,101,129,50.108239,12.364254,1151.50,42598,1334836198,101.19,845.90
9406,90,3811,93,129,50.108069,12.364584,1149.40,42599,1334836199,93.46,784.10
9407,90,3812,89,129,50.107897,12.364917,1147.70,42600,1334836200,89.21,795.03
9408,90,3813,81,129,50.107729,12.365236,1145.00,42601,1334836201,81.75,797.83
9409,90,3814,73,129,50.107562,12.365559,1142.30,42602,1334836202,73.36,753.44
9410,90,3815,66,129,50.107396,12.365887,1140.30,42603,1334836203,66.80,642.62
9411,90,3816,63,128,50.107234,12.366219,1140.10,42604,1334836204,63.13,643.68
9412,90,3817,61,128,50.107071,12.366556,1141.20,42605,1334836205,61.29,614.40
9413,90,3818,60,127,50.106909,12.366894,1143.20,42606,1334836206,60.16,583.82
9414,90,3819,60,127,50.106744,12.367239,1145.10,42607,1334836207,60.47,571.45
9415,90,3820,61,127,50.106581,12.367587,1147.20,42608,1334836208,61.57,522.52
9416,90,3821,62,126,50.106414,12.367941,1149.20,42609,1334836209,62.27,536.97
9417,90,3822,64,126,50.106246,12.368299,1151.30,42610,1334836210,64.03,574.48
9418,90,3823,63,126,50.106076,12.368664,1153.70,42611,1334836211,63.28,569.69
9419,90,3824,62,126,50.105903,12.369034,1155.70,42612,1334836212,62.27,539.69
9420,90,3825,60,126,50.105724,12.369405,1157.40,42613,1334836213,60.55,572.64
9421,90,3826,57,126,50.105543,12.369786,1159.10,42614,1334836214,57.94,599.20
9422,90,3827,54,126,50.105359,12.370171,1160.80,42615,1334836215,54.87,580.63
9423,90,3828,53,126,50.105171,12.370559,1162.80,42616,1334836216,53.31,557.21
9424,90,3829,51,126,50.104979,12.370950,1165.10,42617,1334836217,51.16,597.29
9425,90,3830,50,126,50.104786,12.371346,1167.60,42618,1334836218,50.26,569.34
9426,90,3831,51,126,50.104587,12.371739,1170.10,42619,1334836219,51.16,578.19
9427,90,3832,53,127,50.104388,12.372134,1173.10,42620,1334836220,53.62,558.22
9428,90,3833,57,127,50.104186,12.372536,1176.40,42621,1334836221,57.64,594.92
9429,90,3834,63,127,50.103982,12.372941,1180.60,42622,1334836222,63.60,594.19
9430,90,3835,65,127,50.103778,12.373349,1183.90,42623,1334836223,65.90,584.45
9431,90,3836,72,127,50.103573,12.373762,1186.80,42624,1334836224,72.38,622.32
9432,90,3837,77,127,50.103366,12.374176,1189.30,42625,1334836225,77.57,619.16
9433,90,3838,83,127,50.103159,12.374591,1191.10,42626,1334836226,83.39,621.97
9434,90,3839,84,127,50.102952,12.375004,1192.00,42627,1334836227,84.68,616.60
9435,90,3840,88,127,50.102746,12.375409,1192.40,42628,1334836228,88.15,598.85
9436,90,3841,89,127,50.102541,12.375814,1191.80,42629,1334836229,89.95,615.09
9437,90,3842,90,128,50.102338,12.376217,1190.00,42630,1334836230,90.34,559.40
9438,90,3843,89,128,50.102136,12.376616,1187.30,42631,1334836231,89.52,563.92
9439,90,3844,86,128,50.101934,12.377007,1184.20,42632,1334836232,86.75,582.73
9440,90,3845,83,128,50.101731,12.377389,1181.00,42633,1334836233,83.39,620.24
9441,90,3846,80,128,50.101533,12.377769,1178.30,42634,1334836234,80.03,632.34
9442,90,3847,77,128,50.101336,12.378141,1177.30,42635,1334836235,77.57,599.57
9443,90,3848,76,129,50.101137,12.378502,1175.80,42636,1334836236,76.99,598.33
9444,90,3849,74,129,50.100943,12.378861,1172.80,42637,1334836237,75.00,673.34
9445,90,3850,75,129,50.100753,12.379212,1169.70,42638,1334836238,75.74,613.10
9446,90,3851,77,129,50.100563,12.379559,1166.10,42639,1334836239,77.46,581.46
9447,90,3852,79,130,50.100374,12.379896,1162.00,42640,1334836240,79.95,604.35
9448,90,3853,88,130,50.100188,12.380226,1157.40,42641,1334836241,88.23,608.17
9449,90,3854,100,130,50.100003,12.380549,1153.10,42642,1334836242,100.14,639.55
9450,90,3855,111,130,50.099817,12.380862,1148.60,42643,1334836243,111.85,741.28
9451,90,3856,121,131,50.099633,12.381169,1143.80,42644,1334836244,121.22,771.05
9452,90,3857,124,131,50.099449,12.381471,1138.60,42645,1334836245,124.42,783.98
9453,90,3858,129,132,50.099268,12.381769,1133.20,42646,1334836246,129.73,790.01
9454,90,3859,132,132,50.099088,12.382067,1127.10,42647,1334836247,132.46,914.54
9455,90,3860,133,133,50.098908,12.382362,1120.80,42648,1334836248,133.36,872.37
9456,90,3861,132,133,50.098728,12.382656,1114.20,42649,1334836249,132.03,880.91
9457,90,3862,130,133,50.098546,12.382947,1107.80,42650,1334836250,130.16,886.68
9458,90,3863,128,133,50.098364,12.383234,1102.00,42651,1334836251,128.36,935.83
9459,90,3864,125,133,50.098181,12.383516,1096.40,42652,1334836252,125.32,929.93
9460,90,3865,121,134,50.097998,12.383789,1090.60,42653,1334836253,121.96,876.85
9461,90,3866,119,134,50.097819,12.384062,1084.70,42654,1334836254,119.81,938.01
9462,90,3867,118,135,50.097643,12.384339,1079.70,42655,1334836255,118.02,902.91
9463,90,3868,116,135,50.097469,12.384610,1075.50,42656,1334836256,116.93,888.18
9464,90,3869,115,135,50.097301,12.384879,1071.30,42657,1334836257,115.72,886.31
9465,90,3870,114,134,50.097136,12.385147,1067.50,42658,1334836258,114.66,872.40
9466,90,3871,112,134,50.096978,12.385417,1063.60,42659,1334836259,112.75,899.81
9467,90,3872,110,134,50.096824,12.385689,1059.30,42660,1334836260,110.13,851.26
9468,90,3873,106,133,50.096678,12.385959,1055.10,42661,1334836261,106.93,810.58
9469,90,3874,104,132,50.096536,12.386224,1050.90,42662,1334836262,104.16,850.57
9470,90,3875,102,131,50.096403,12.386482,1046.70,42663,1334836263,102.09,822.94
9471,90,3876,100,130,50.096263,12.386762,1045.20,42664,1334836264,100.53,826.84
9472,90,3877,98,129,50.096122,12.387044,1044.30,42665,1334836265,98.07,860.28
9473,90,3878,97,128,50.095986,12.387334,1043.90,42666,1334836266,97.76,872.11
9474,90,3879,96,128,50.095846,12.387632,1043.30,42667,1334836267,96.66,866.00
9475,90,3880,96,127,50.095703,12.387932,1042.70,42668,1334836268,96.27,806.89
9476,90,3881,95,126,50.095556,12.388241,1042.10,42669,1334836269,95.84,817.62
9477,90,3882,95,126,50.095406,12.388550,1041.50,42670,1334836270,95.22,825.32
9478,90,3883,93,126,50.095252,12.388869,1040.90,42671,1334836271,93.46,809.63
9479,90,3884,91,126,50.095094,12.389191,1040.20,42672,1334836272,91.51,851.00
9480,90,3885,89,126,50.094931,12.389519,1039.30,42673,1334836273,89.21,818.51
9481,90,3886,87,126,50.094764,12.389852,1038.50,42674,1334836274,87.25,790.82
9482,90,3887,84,127,50.094599,12.390192,1038.20,42675,1334836275,84.29,884.04
