line,recs,set,old_Line,old_RECS,UsedAlt_m,Ghead_deg,Lat_deg,Lon_deg,Galt_m,Gtm_sec,Epoch_sec,mereni
740,10473,3,0,3479,108,353,50.73001800,15.45899700,448.30,38553,1434537753,128.52
740,10474,3,0,3480,108,345,50.73019000,15.45885900,448.10,38554,1434537754,267.42
740,10475,3,0,3481,108,337,50.73034500,15.45868600,447.60,38555,1434537755,231.99
740,10476,3,0,3482,107,329,50.73048400,15.45848500,447.10,38556,1434537756,141.15
740,10477,3,0,3483,106,321,50.73060600,15.45826000,446.90,38557,1434537757,296.81
740,10478,3,0,3484,105,314,50.73071300,15.45801700,446.10,38558,1434537758,387.66
740,10479,3,0,3485,103,308,50.73080100,15.45775400,444.40,38559,1434537759,229.51
740,10480,3,0,3486,101,302,50.73086600,15.45747200,442.10,38560,1434537760,323.01
740,10481,3,0,3487,100,294,50.73090800,15.45717600,439.30,38561,1434537761,231.76
740,10482,3,0,3488,99,286,50.73092500,15.45687200,436.20,38562,1434537762,167.31
740,10483,3,0,3489,98,278,50.73091600,15.45656300,433.20,38563,1434537763,0.75
740,10484,3,0,3490,96,263,50.73088100,15.45625900,430.10,38564,1434537764,225.74
740,10485,3,0,3491,95,263,50.73081400,15.45596300,427.30,38565,1434537765,96.62
740,10486,3,0,3492,93,255,50.73071500,15.45568400,425.90,38566,1434537766,298.83
740,10487,3,0,3493,93,245,50.73058800,15.45542700,425.10,38567,1434537767,292.25
740,10488,3,0,3494,91,237,50.73043100,15.45520200,424.90,38568,1434537768,130.17
740,10489,3,0,3495,89,227,50.73024600,15.45502100,425.10,38569,1434537769,89.44
740,10490,3,0,3496,86,217,50.73003700,15.45488600,425.60,38570,1434537770,236.11
740,10491,3,0,3497,85,207,50.72981100,15.45478800,425.90,38571,1434537771,172.18
740,10492,3,0,3498,84,199,50.72957200,15.45471800,426.40,38572,1434537772,206.66
740,10493,3,0,3499,83,193,50.72932400,15.45467300,427.30,38573,1434537773,4.58
740,10494,3,0,3500,81,189,50.72906900,15.45464000,428.40,38574,1434537774,218.97
740,10495,3,0,3501,81,186,50.72880800,15.45460900,429.60,38575,1434537775,276.47
740,10496,3,0,3502,81,185,50.72854000,15.45456800,430.70,38576,1434537776,206.40
740,10497,3,0,3503,82,185,50.72826600,15.45450300,432.00,38577,1434537777,251.80
740,10498,3,0,3504,82,188,50.72798700,15.45441900,433.20,38578,1434537778,292.84
740,10499,3,0,3505,85,190,50.72770500,15.45431400,434.30,38579,1434537779,79.27
740,10500,3,0,3506,86,192,50.72741900,15.45418900,435.70,38580,1434537780,53.43
740,10501,3,0,3507,89,196,50.72712700,15.45405300,437.30,38581,1434537781,272.15
740,10502,3,0,3508,92,196,50.72683000,15.45390900,438.70,38582,1434537782,336.79
740,10503,3,0,3509,95,197,50.72652800,15.45375700,439.70,38583,1434537783,8.40
740,10504,3,0,3510,99,197,50.72621900,15.45360400,440.10,38584,1434537784,228.63
740,10505,3,0,3511,102,197,50.72590700,15.45344800,439.70,38585,1434537785,269.22
740,10506,3,0,3512,105,198,50.72558900,15.45330100,438.80,38586,1434537786,154.66
740,10507,3,0,3513,108,197,50.72526400,15.45316800,437.80,38587,1434537787,99.02
740,10508,3,0,3514,109,195,50.72493800,15.45304600,436.60,38588,1434537788,20.09
740,10509,3,0,3515,110,194,50.72461200,15.45293300,435.40,38589,1434537789,56.12
740,10510,3,0,3516,110,193,50.72428800,15.45282400,434.50,38590,1434537790,350.82
740,10511,3,0,3517,108,192,50.72396700,15.45272200,433.70,38591,1434537791,73.11
740,10512,3,0,3518,106,192,50.72364800,15.45263100,432.80,38592,1434537792,203.81
740,10513,3,0,3519,104,191,50.72333100,15.45256400,431.90,38593,1434537793,162.34
740,10514,3,0,3520,104,189,50.72301500,15.45251500,431.10,38594,1434537794,179.83
740,10515,3,0,3521,102,186,50.72270100,15.45247000,430.00,38595,1434537795,79.72
740,10516,3,0,3522,102,186,50.72238700,15.45242900,428.70,38596,1434537796,116.10
740,10517,3,0,3523,101,185,50.72207400,15.45239400,427.50,38597,1434537797,376.38
740,10518,3,0,3524,102,184,50.72176200,15.45236400,426.30,38598,1434537798,135.68
740,10519,3,0,3525,102,184,50.72145100,15.45233600,425.20,38599,1434537799,63.58
740,10520,3,0,3526,102,183,50.72114200,15.45230900,424.20,38600,1434537800,338.10
740,10521,3,0,3527,104,183,50.72083600,15.45228400,423.40,38601,1434537801,375.31
740,10522,3,0,3528,107,183,50.72053100,15.45225900,422.60,38602,1434537802,245.84
740,10523,3,0,3529,109,183,50.72022900,15.45223700,421.70,38603,1434537803,334.39
740,10524,3,0,3530,113,183,50.71992900,15.45221600,420.80,38604,1434537804,254.83
740,10525,3,0,3531,115,183,50.71963200,15.45219600,419.80,38605,1434537805,226.88
740,10526,3,0,3532,116,182,50.71933800,15.45217700,418.90,38606,1434537806,95.44
740,10527,3,0,3533,117,183,50.71904700,15.45215700,418.10,38607,1434537807,118.86
740,10528,3,0,3534,116,183,50.71876000,15.45213600,417.30,38608,1434537808,101.74
740,10529,3,0,3535,116,183,50.71847500,15.45211500,416.40,38609,1434537809,316.22
740,10530,3,0,3536,115,183,50.71819400,15.45209500,415.50,38610,1434537810,224.81
740,10531,3,0,3537,114,183,50.71791600,15.45207600,414.70,38611,1434537811,185.02
740,10532,3,0,3538,114,183,50.71764200,15.45205800,414.10,38612,1434537812,172.03
740,10533,3,0,3539,113,182,50.71737100,15.45204200,413.90,38613,1434537813,27.86
740,10534,3,0,3540,112,182,50.71710100,15.45202600,414.10,38614,1434537814,133.95
740,10535,3,0,3541,112,182,50.71683400,15.45200900,414.40,38615,1434537815,7.43
740,10536,3,0,3542,112,182,50.71657000,15.45199300,414.80,38616,1434537816,268.94
740,10537,3,0,3543,111,182,50.71630600,15.45197500,415.10,38617,1434537817,110.25
740,10538,3,0,3544,111,183,50.71604500,15.45195300,415.50,38618,1434537818,54.65
740,10539,3,0,3545,112,183,50.71578600,15.45192900,415.80,38619,1434537819,303.93
740,10540,3,0,3546,113,183,50.71552700,15.45190600,415.50,38620,1434537820,107.03
740,10541,3,0,3547,114,183,50.71527100,15.45188400,414.70,38621,1434537821,340.79
740,10542,3,0,3548,114,183,50.71501600,15.45186100,413.80,38622,1434537822,279.07
740,10543,3,0,3549,116,183,50.71476200,15.45183800,413.00,38623,1434537823,109.48
740,10544,3,0,3550,118,183,50.71450800,15.45181300,412.10,38624,1434537824,106.33
740,10545,3,0,3551,119,184,50.71425500,15.45179100,411.10,38625,1434537825,149.73
740,10546,3,0,3552,121,183,50.71400100,15.45176800,409.90,38626,1434537826,185.51
740,10547,3,0,3553,123,183,50.71374800,15.45174500,409.00,38627,1434537827,418.83
740,10548,3,0,3554,124,183,50.71349500,15.45172300,408.50,38628,1434537828,411.44
740,10549,3,0,3555,124,183,50.71324200,15.45170000,408.30,38629,1434537829,173.60
740,10550,3,0,3556,124,183,50.71298900,15.45167500,408.10,38630,1434537830,324.81
740,10551,3,0,3557,123,184,50.71273800,15.45165000,407.80,38631,1434537831,274.54
740,10552,3,0,3558,121,184,50.71248600,15.45162400,407.20,38632,1434537832,452.94
740,10553,3,0,3559,120,184,50.71223400,15.45159800,406.70,38633,1434537833,23.84
740,10554,3,0,3560,119,184,50.71198400,15.45157300,406.20,38634,1434537834,266.66
740,10555,3,0,3561,118,184,50.71173400,15.45155100,406.00,38635,1434537835,344.40
740,10556,3,0,3562,118,183,50.71148500,15.45152800,406.40,38636,1434537836,255.18
740,10557,3,0,3563,117,183,50.71123800,15.45150200,407.50,38637,1434537837,102.63
740,10558,3,0,3564,117,184,50.71099100,15.45147500,408.90,38638,1434537838,334.39
740,10559,3,0,3565,116,184,50.71074500,15.45144700,409.90,38639,1434537839,494.19
740,10560,3,0,3566,115,184,50.71049900,15.45142000,410.50,38640,1434537840,449.47
740,10561,3,0,3567,114,184,50.71025300,15.45139500,410.50,38641,1434537841,488.88
740,10562,3,0,3568,113,184,50.71000700,15.45137400,409.90,38642,1434537842,381.47
740,10563,3,0,3569,114,183,50.70976200,15.45135300,409.00,38643,1434537843,199.74
740,10564,3,0,3570,113,183,50.70951600,15.45133500,408.10,38644,1434537844,138.57
740,10565,3,0,3571,112,183,50.70927200,15.45131900,407.50,38645,1434537845,202.36
740,10566,3,0,3572,109,183,50.70902800,15.45130500,407.00,38646,1434537846,189.18
740,10567,3,0,3573,106,183,50.70878600,15.45129300,406.40,38647,1434537847,15.10
740,10568,3,0,3574,104,182,50.70854400,15.45128200,406.00,38648,1434537848,49.85
740,10569,3,0,3575,100,182,50.70830500,15.45127400,405.70,38649,1434537849,266.82
740,10570,3,0,3576,94,182,50.70806700,15.45126900,405.30,38650,1434537850,354.67
740,10571,3,0,3577,88,181,50.70783100,15.45126700,405.10,38651,1434537851,61.07
740,10572,3,0,3578,85,180,50.70759600,15.45126800,405.10,38652,1434537852,165.94
740,10573,3,0,3579,78,180,50.70736200,15.45126800,405.20,38653,1434537853,137.00
740,10574,3,0,3580,71,180,50.70713000,15.45126800,405.20,38654,1434537854,465.78
740,10575,3,0,3581,64,180,50.70689900,15.45127100,404.90,38655,1434537855,124.64
740,10576,3,0,3582,58,180,50.70667000,15.45127300,404.80,38656,1434537856,559.72
740,10577,3,0,3583,55,180,50.70644100,15.45127100,405.10,38657,1434537857,403.95
740,10578,3,0,3584,51,180,50.70621400,15.45126300,405.90,38658,1434537858,795.39
740,10579,3,0,3585,49,181,50.70599000,15.45124500,407.60,38659,1434537859,253.14
740,10580,3,0,3586,48,182,50.70576900,15.45122000,410.10,38660,1434537860,283.79
740,10581,3,0,3587,48,184,50.70555200,15.45119200,413.10,38661,1434537861,189.41
740,10582,3,0,3588,49,184,50.70534100,15.45116000,416.60,38662,1434537862,321.47
740,10583,3,0,3589,51,185,50.70513600,15.45112500,420.20,38663,1434537863,28.31
740,10584,3,0,3590,53,186,50.70493700,15.45109100,424.00,38664,1434537864,340.71
740,10585,3,0,3591,57,186,50.70474100,15.45105800,427.80,38665,1434537865,132.40
740,10586,3,0,3592,58,186,50.70454900,15.45103000,431.10,38666,1434537866,318.21
740,10587,3,0,3593,62,186,50.70435700,15.45100700,433.50,38667,1434537867,764.57
740,10588,3,0,3594,65,185,50.70416700,15.45099000,435.30,38668,1434537868,791.31
740,10589,3,0,3595,69,184,50.70397600,15.45097500,436.70,38669,1434537869,670.81
740,10590,3,0,3596,71,183,50.70378500,15.45096300,437.40,38670,1434537870,239.90
740,10591,3,0,3597,74,183,50.70359500,15.45095700,437.60,38671,1434537871,125.09
740,10592,3,0,3598,76,182,50.70340300,15.45095500,437.40,38672,1434537872,635.55
740,10593,3,0,3599,78,181,50.70320800,15.45095900,436.80,38673,1434537873,118.72
740,10594,3,0,3600,79,180,50.70300800,15.45096400,435.60,38674,1434537874,9.19
740,10595,3,0,3601,80,180,50.70280100,15.45097200,434.40,38675,1434537875,737.62
740,10596,3,0,3602,80,179,50.70258700,15.45098000,433.60,38676,1434537876,643.02
740,10597,3,0,3603,80,179,50.70236600,15.45098700,433.30,38677,1434537877,626.36
740,10598,3,0,3604,79,179,50.70213700,15.45098900,433.60,38678,1434537878,450.95
740,10599,3,0,3605,78,179,50.70190300,15.45098000,434.40,38679,1434537879,628.33
740,10600,3,0,3606,78,181,50.70166300,15.45095800,435.40,38680,1434537880,358.72
740,10601,3,0,3607,80,182,50.70141800,15.45093000,436.60,38681,1434537881,349.25
740,10602,3,0,3608,81,184,50.70116600,15.45089600,438.10,38682,1434537882,142.46
740,10603,3,0,3609,81,184,50.70090900,15.45085900,439.60,38683,1434537883,392.53
740,10604,3,0,3610,80,185,50.70064800,15.45081800,440.80,38684,1434537884,202.19
740,10605,3,0,3611,80,185,50.70038200,15.45077500,441.90,38685,1434537885,339.01
740,10606,3,0,3612,81,186,50.70011300,15.45073100,442.90,38686,1434537886,216.89
740,10607,3,0,3613,83,186,50.69984000,15.45067900,444.10,38687,1434537887,73.10
740,10608,3,0,3614,84,186,50.69956600,15.45061700,445.60,38688,1434537888,164.60
740,10609,3,0,3615,85,187,50.69928800,15.45055300,447.90,38689,1434537889,80.52
740,10610,3,0,3616,87,188,50.69900900,15.45049100,450.90,38690,1434537890,35.41
740,10611,3,0,3617,89,188,50.69872800,15.45043100,454.00,38691,1434537891,50.37
740,10612,3,0,3618,90,188,50.69844400,15.45037000,456.40,38692,1434537892,221.93
740,10613,3,0,3619,92,188,50.69815600,15.45031200,458.20,38693,1434537893,190.67
740,10614,3,0,3620,93,188,50.69786500,15.45026200,459.60,38694,1434537894,199.73
739,10615,3,-1,3621,95,185,50.69757200,15.45022200,460.90,38695,1434537895,18.17
739,10616,3,-1,3622,97,185,50.69727500,15.45018700,462.10,38696,1434537896,236.46
739,10617,3,-1,3623,98,184,50.69697600,15.45015600,463.40,38697,1434537897,205.86
739,10618,3,-1,3624,100,184,50.69667400,15.45013100,464.80,38698,1434537898,8.29
739,10619,3,-1,3625,102,183,50.69637000,15.45010900,466.00,38699,1434537899,73.09
739,10620,3,-1,3626,103,183,50.69606400,15.45009200,467.00,38700,1434537900,233.67
739,10621,3,-1,3627,103,182,50.69575600,15.45008400,467.90,38701,1434537901,159.37
739,10622,3,-1,3628,104,182,50.69544600,15.45009400,469.00,38702,1434537902,55.47
739,10623,3,-1,3629,104,180,50.69513700,15.45013000,470.50,38703,1434537903,2.38
739,10624,3,-1,3630,104,177,50.69482900,15.45020300,472.20,38704,1434537904,136.32
739,10625,3,-1,3631,104,174,50.69452800,15.45031800,474.10,38705,1434537905,251.53
739,10626,3,-1,3632,104,169,50.69423400,15.45047900,476.10,38706,1434537906,113.26
739,10627,3,-1,3633,105,164,50.69395100,15.45068400,478.20,38707,1434537907,233.79
739,10628,3,-1,3634,107,158,50.69367800,15.45092400,480.00,38708,1434537908,164.48
739,10629,3,-1,3635,108,153,50.69341200,15.45118900,482.00,38709,1434537909,237.66
739,10630,3,-1,3636,109,147,50.69315400,15.45147300,483.90,38710,1434537910,171.31
739,10631,3,-1,3637,110,147,50.69290000,15.45177200,485.40,38711,1434537911,211.66
739,10632,3,-1,3638,110,144,50.69265100,15.45208000,486.20,38712,1434537912,108.18
739,10633,3,-1,3639,110,143,50.69241000,15.45239800,486.00,38713,1434537913,57.76
739,10634,3,-1,3640,111,141,50.69217200,15.45272500,485.30,38714,1434537914,148.04
739,10635,3,-1,3641,112,140,50.69193700,15.45305500,484.70,38715,1434537915,168.41
739,10636,3,-1,3642,115,139,50.69170400,15.45338800,484.30,38716,1434537916,117.02
739,10637,3,-1,3643,119,138,50.69147000,15.45372200,484.20,38717,1434537917,142.44
739,10638,3,-1,3644,121,138,50.69123900,15.45406100,484.40,38718,1434537918,30.98
739,10639,3,-1,3645,122,138,50.69100900,15.45440400,484.80,38719,1434537919,153.04
739,10640,3,-1,3646,123,137,50.69078000,15.45475000,484.90,38720,1434537920,238.85
739,10641,3,-1,3647,122,136,50.69055100,15.45509500,484.50,38721,1434537921,633.39
739,10642,3,-1,3648,120,136,50.69031900,15.45543900,483.10,38722,1434537922,806.80
739,10643,3,-1,3649,120,137,50.69008700,15.45578200,481.20,38723,1434537923,389.74
739,10644,3,-1,3650,119,137,50.68985300,15.45612100,479.10,38724,1434537924,527.46
739,10645,3,-1,3651,117,137,50.68961900,15.45646100,477.20,38725,1434537925,351.48
739,10646,3,-1,3652,114,138,50.68938900,15.45680300,475.40,38726,1434537926,605.77
739,10647,3,-1,3653,111,138,50.68916100,15.45714900,473.90,38727,1434537927,460.87
739,10648,3,-1,3654,108,136,50.68893300,15.45749400,472.90,38728,1434537928,130.37
739,10649,3,-1,3655,102,136,50.68870200,15.45783700,472.30,38729,1434537929,352.14
739,10650,3,-1,3656,96,137,50.68847000,15.45818100,471.70,38730,1434537930,145.92
739,10651,3,-1,3657,93,137,50.68823600,15.45852700,471.50,38731,1434537931,131.98
739,10652,3,-1,3658,91,137,50.68800100,15.45887600,471.10,38732,1434537932,127.68
739,10653,3,-1,3659,91,137,50.68776500,15.45922800,470.90,38733,1434537933,190.98
739,10654,3,-1,3660,90,137,50.68752900,15.45958500,471.20,38734,1434537934,41.07
739,10655,3,-1,3661,92,136,50.68729700,15.45995100,471.70,38735,1434537935,233.20
739,10656,3,-1,3662,97,135,50.68706900,15.46032900,472.10,38736,1434537936,317.38
739,10657,3,-1,3663,101,134,50.68683900,15.46071000,472.60,38737,1434537937,123.44
739,10658,3,-1,3664,111,134,50.68660700,15.46109000,473.10,38738,1434537938,249.11
739,10659,3,-1,3665,124,134,50.68637600,15.46147300,472.60,38739,1434537939,181.16
739,10660,3,-1,3666,135,134,50.68614600,15.46185400,471.80,38740,1434537940,292.98
739,10661,3,-1,3667,145,133,50.68591600,15.46223100,471.00,38741,1434537941,301.62
739,10662,3,-1,3668,148,134,50.68568700,15.46260400,469.70,38742,1434537942,123.67
739,10663,3,-1,3669,152,134,50.68546000,15.46297200,468.00,38743,1434537943,189.21
739,10664,3,-1,3670,155,134,50.68523600,15.46334000,466.30,38744,1434537944,269.17
739,10665,3,-1,3671,157,134,50.68501500,15.46370800,464.40,38745,1434537945,32.32
739,10666,3,-1,3672,157,134,50.68479800,15.46407500,462.80,38746,1434537946,321.87
739,10667,3,-1,3673,158,133,50.68458600,15.46444500,461.60,38747,1434537947,293.24
739,10668,3,-1,3674,159,132,50.68437700,15.46481700,460.80,38748,1434537948,100.29
739,10669,3,-1,3675,161,132,50.68417300,15.46519000,459.60,38749,1434537949,253.74
739,10670,3,-1,3676,163,131,50.68397100,15.46556100,458.10,38750,1434537950,415.73
739,10671,3,-1,3677,167,131,50.68377100,15.46593000,456.60,38751,1434537951,327.32
739,10672,3,-1,3678,170,130,50.68357600,15.46629800,455.20,38752,1434537952,11.31
739,10673,3,-1,3679,172,130,50.68338400,15.46666300,453.90,38753,1434537953,418.27
739,10674,3,-1,3680,171,130,50.68319400,15.46702300,452.70,38754,1434537954,445.24
739,10675,3,-1,3681,169,130,50.68300700,15.46737900,451.50,38755,1434537955,438.93
739,10676,3,-1,3682,164,130,50.68282100,15.46773000,450.20,38756,1434537956,143.98
739,10677,3,-1,3683,159,130,50.68263700,15.46807700,448.90,38757,1434537957,0.69
739,10678,3,-1,3684,155,130,50.68245500,15.46842200,447.60,38758,1434537958,9.75
739,10679,3,-1,3685,153,130,50.68227600,15.46876400,446.30,38759,1434537959,455.48
739,10680,3,-1,3686,150,129,50.68209700,15.46910400,445.30,38760,1434537960,484.34
739,10681,3,-1,3687,148,130,50.68192000,15.46944100,444.50,38761,1434537961,412.22
739,10682,3,-1,3688,145,130,50.68174300,15.46977500,444.20,38762,1434537962,182.86
739,10683,3,-1,3689,141,130,50.68156700,15.47011100,444.10,38763,1434537963,377.21
739,10684,3,-1,3690,138,130,50.68139400,15.47045000,443.70,38764,1434537964,53.92
739,10685,3,-1,3691,130,129,50.68122200,15.47079400,443.20,38765,1434537965,270.85
739,10686,3,-1,3692,123,128,50.68105100,15.47114000,442.70,38766,1434537966,339.66
739,10687,3,-1,3693,117,128,50.68088000,15.47148800,442.50,38767,1434537967,579.96
739,10688,3,-1,3694,115,128,50.68071200,15.47183800,442.50,38768,1434537968,315.67
739,10689,3,-1,3695,109,127,50.68054700,15.47219200,442.70,38769,1434537969,590.94
739,10690,3,-1,3696,102,127,50.68038700,15.47255100,443.00,38770,1434537970,135.19
739,10691,3,-1,3697,98,126,50.68023100,15.47291300,443.70,38771,1434537971,309.20
739,10692,3,-1,3698,95,125,50.68008100,15.47328000,444.90,38772,1434537972,228.81
739,10693,3,-1,3699,94,123,50.67993400,15.47364700,446.60,38773,1434537973,615.42
739,10694,3,-1,3700,92,122,50.67979300,15.47401800,448.60,38774,1434537974,535.38
739,10695,3,-1,3701,90,121,50.67965600,15.47438700,450.70,38775,1434537975,196.38
739,10696,3,-1,3702,90,121,50.67952000,15.47475500,452.60,38776,1434537976,904.31
739,10697,3,-1,3703,90,121,50.67938600,15.47512100,454.40,38777,1434537977,751.64
739,10698,3,-1,3704,91,120,50.67925200,15.47548400,456.10,38778,1434537978,400.00
739,10699,3,-1,3705,93,120,50.67911800,15.47584400,457.70,38779,1434537979,396.98
739,10700,3,-1,3706,95,120,50.67898700,15.47620400,459.10,38780,1434537980,340.83
739,10701,3,-1,3707,98,120,50.67885900,15.47656600,460.10,38781,1434537981,338.15
739,10702,3,-1,3708,99,119,50.67873200,15.47692700,461.20,38782,1434537982,229.27
739,10703,3,-1,3709,101,119,50.67860600,15.47728800,462.60,38783,1434537983,748.37
739,10704,3,-1,3710,102,119,50.67847900,15.47764900,464.00,38784,1434537984,54.78
739,10705,3,-1,3711,104,119,50.67835500,15.47801300,465.40,38785,1434537985,246.82
739,10706,3,-1,3712,105,119,50.67823100,15.47837800,465.90,38786,1434537986,505.22
739,10707,3,-1,3713,106,119,50.67810900,15.47874700,465.80,38787,1434537987,789.92
739,10708,3,-1,3714,108,118,50.67799100,15.47912000,465.40,38788,1434537988,675.35
739,10709,3,-1,3715,109,117,50.67787600,15.47949800,464.80,38789,1434537989,793.78
739,10710,3,-1,3716,109,116,50.67776100,15.47987800,464.50,38790,1434537990,407.53
739,10711,3,-1,3717,109,116,50.67764500,15.48026100,464.50,38791,1434537991,232.11
739,10712,3,-1,3718,107,115,50.67752900,15.48064500,465.20,38792,1434537992,78.04
739,10713,3,-1,3719,104,116,50.67741300,15.48103100,466.30,38793,1434537993,676.83
739,10714,3,-1,3720,101,115,50.67729700,15.48142100,467.50,38794,1434537994,121.28
739,10715,3,-1,3721,100,115,50.67718000,15.48181500,468.80,38795,1434537995,139.35
739,10716,3,-1,3722,98,115,50.67706200,15.48221100,470.10,38796,1434537996,368.64
739,10717,3,-1,3723,98,115,50.67694200,15.48261100,471.80,38797,1434537997,270.32
739,10718,3,-1,3724,96,115,50.67681800,15.48301200,473.80,38798,1434537998,485.65
739,10719,3,-1,3725,95,115,50.67669100,15.48341500,475.50,38799,1434537999,517.71
739,10720,3,-1,3726,95,116,50.67656300,15.48382200,476.70,38800,1434538000,463.46
739,10721,3,-1,3727,96,116,50.67643500,15.48423300,477.70,38801,1434538001,61.18
739,10722,3,-1,3728,98,116,50.67630800,15.48464700,478.80,38802,1434538002,196.99
739,10723,3,-1,3729,101,116,50.67618100,15.48506500,480.00,38803,1434538003,132.70
739,10724,3,-1,3730,104,116,50.67605200,15.48548600,481.00,38804,1434538004,327.14
739,10725,3,-1,3731,108,115,50.67592200,15.48591100,481.80,38805,1434538005,136.91
739,10726,3,-1,3732,112,116,50.67579200,15.48634100,482.70,38806,1434538006,288.23
739,10727,3,-1,3733,115,116,50.67566400,15.48677600,483.80,38807,1434538007,225.73
739,10728,3,-1,3734,116,115,50.67553600,15.48721600,485.00,38808,1434538008,508.46
739,10729,3,-1,3735,118,115,50.67540500,15.48765900,486.50,38809,1434538009,147.62
739,10730,3,-1,3736,119,115,50.67527200,15.48810600,488.00,38810,1434538010,506.42
739,10731,3,-1,3737,121,115,50.67514100,15.48855600,489.70,38811,1434538011,367.58
739,10732,3,-1,3738,123,114,50.67501300,15.48901300,491.50,38812,1434538012,11.88
739,10733,3,-1,3739,124,114,50.67488200,15.48947200,492.80,38813,1434538013,67.77
739,10734,3,-1,3740,126,114,50.67474900,15.48993200,493.00,38814,1434538014,18.80
739,10735,3,-1,3741,128,115,50.67461500,15.49039300,492.60,38815,1434538015,69.22
739,10736,3,-1,3742,130,114,50.67448200,15.49085600,491.90,38816,1434538016,262.30
739,10737,3,-1,3743,132,115,50.67435300,15.49132200,490.80,38817,1434538017,236.88
739,10738,3,-1,3744,132,114,50.67422200,15.49179000,489.80,38818,1434538018,227.95
739,10739,3,-1,3745,132,113,50.67408200,15.49225200,488.80,38819,1434538019,491.86
739,10740,3,-1,3746,130,115,50.67392500,15.49270100,488.30,38820,1434538020,330.65
739,10741,3,-1,3747,129,117,50.67375000,15.49313200,488.30,38821,1434538021,16.33
739,10742,3,-1,3748,129,121,50.67355700,15.49353900,488.40,38822,1434538022,81.04
739,10743,3,-1,3749,128,125,50.67334900,15.49392000,488.50,38823,1434538023,305.45
739,10744,3,-1,3750,125,129,50.67312700,15.49427200,488.30,38824,1434538024,557.34
739,10745,3,-1,3751,123,133,50.67289400,15.49459400,488.40,38825,1434538025,224.46
739,10746,3,-1,3752,123,137,50.67265000,15.49488500,488.80,38826,1434538026,547.87
739,10747,3,-1,3753,122,141,50.67239600,15.49513700,489.40,38827,1434538027,509.01
739,10748,3,-1,3754,122,150,50.67213400,15.49534800,489.20,38828,1434538028,363.15
739,10749,3,-1,3755,121,150,50.67186600,15.49551800,488.70,38829,1434538029,281.82
739,10750,3,-1,3756,122,155,50.67159500,15.49564700,488.00,38830,1434538030,414.26
739,10751,3,-1,3757,125,161,50.67132500,15.49573200,487.20,38831,1434538031,454.67
739,10752,3,-1,3758,129,166,50.67106000,15.49576900,486.70,38832,1434538032,409.31
739,10753,3,-1,3759,134,172,50.67080300,15.49575900,486.20,38833,1434538033,73.09
739,10754,3,-1,3760,136,178,50.67055900,15.49570200,485.80,38834,1434538034,44.02
739,10755,3,-1,3761,138,185,50.67032900,15.49560300,485.00,38835,1434538035,97.76
739,10756,3,-1,3762,138,192,50.67011100,15.49547100,483.30,38836,1434538036,10.93
739,10757,3,-1,3763,136,199,50.66989700,15.49533300,481.20,38837,1434538037,355.43
739,10758,3,-1,3764,133,201,50.66968000,15.49520500,479.30,38838,1434538038,448.18
739,10759,3,-1,3765,129,201,50.66946000,15.49508700,477.60,38839,1434538039,225.16
739,10760,3,-1,3766,128,199,50.66923700,15.49498500,476.10,38840,1434538040,547.15
739,10761,3,-1,3767,124,197,50.66901000,15.49490800,475.30,38841,1434538041,301.50
739,10762,3,-1,3768,120,194,50.66878100,15.49485100,475.00,38842,1434538042,460.42
739,10763,3,-1,3769,117,190,50.66855000,15.49481000,474.60,38843,1434538043,472.99
739,10764,3,-1,3770,116,187,50.66831800,15.49477900,474.20,38844,1434538044,290.12
739,10765,3,-1,3771,113,185,50.66808600,15.49475700,474.00,38845,1434538045,266.64
739,10766,3,-1,3772,111,183,50.66785400,15.49474200,474.00,38846,1434538046,409.91
739,10767,3,-1,3773,109,183,50.66762000,15.49473300,474.20,38847,1434538047,168.03
739,10768,3,-1,3774,108,182,50.66738500,15.49473100,474.50,38848,1434538048,51.02
739,10769,3,-1,3775,107,181,50.66715100,15.49473400,474.60,38849,1434538049,38.97
739,10770,3,-1,3776,105,180,50.66691700,15.49474200,474.80,38850,1434538050,133.70
739,10771,3,-1,3777,102,179,50.66668300,15.49475700,474.90,38851,1434538051,120.06
739,10772,3,-1,3778,99,178,50.66645200,15.49478800,475.30,38852,1434538052,216.92
739,10773,3,-1,3779,98,177,50.66622500,15.49484400,476.00,38853,1434538053,500.66
739,10774,3,-1,3780,95,173,50.66600400,15.49492300,477.30,38854,1434538054,236.65
739,10775,3,-1,3781,91,169,50.66579200,15.49503300,479.00,38855,1434538055,34.03
739,10776,3,-1,3782,88,165,50.66559300,15.49518400,480.80,38856,1434538056,393.41
739,10777,3,-1,3783,85,158,50.66541200,15.49537800,482.00,38857,1434538057,122.14
739,10778,3,-1,3784,83,150,50.66524900,15.49561100,482.80,38858,1434538058,453.38
739,10779,3,-1,3785,81,141,50.66510600,15.49588000,483.20,38859,1434538059,253.41
739,10780,3,-1,3786,80,134,50.66498800,15.49618200,483.40,38860,1434538060,292.93
739,10781,3,-1,3787,80,126,50.66489500,15.49650800,483.00,38861,1434538061,1008.65
739,10782,3,-1,3788,80,126,50.66483300,15.49685400,482.50,38862,1434538062,648.52
739,10783,3,-1,3789,82,110,50.66480300,15.49721100,482.10,38863,1434538063,675.34
739,10784,3,-1,3790,83,101,50.66480800,15.49757100,481.90,38864,1434538064,579.57
